BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,24/07/2021,3
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,08/04/2021,2
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,25/06/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,11/08/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,15/12/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,20/01/2021,6
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,07/02/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,19/02/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,15/03/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,27/03/2021,31
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,01/06/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,09/12/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,14/04/2021,1
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,16/09/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,10/10/2021,19
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,21/11/2021,95
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,09/03/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,23/08/2021,0
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,03/12/2021,15
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,07/06/2021,1
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,28/09/2021,18
213,Illawarra,Wollongong City Council,Fishermans Beach,150.916662,-34.488283,22/10/2021,7
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,20/01/2021,16
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,03/03/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,27/03/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,08/05/2021,7
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,05/08/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,22/09/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,21/11/2021,9
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,08/04/2021,33
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,04/09/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,10/09/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,15/11/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,20/04/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,17/08/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,09/11/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,19/02/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,15/03/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,14/04/2021,7
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,26/05/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,27/11/2021,6
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,15/12/2021,3
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,19/06/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,12/07/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,02/01/2021,32
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,13/02/2021,17
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,02/04/2021,3
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,20/05/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,07/02/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,14/05/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,24/07/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,26/01/2021,6
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,21/03/2021,88
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,13/06/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,08/01/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,25/06/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,18/07/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,30/07/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,11/08/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,25/02/2021,20
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,26/04/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,07/06/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,04/10/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,22/10/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,23/08/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,10/10/2021,3
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,28/10/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,01/06/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,16/09/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,09/12/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,14/01/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,06/07/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,03/12/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,09/03/2021,2
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,02/05/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,16/10/2021,5
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,27/12/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,28/09/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,03/11/2021,0
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,01/02/2021,1
209,Illawarra,Wollongong City Council,North Wollongong Beach,150.90199,-34.41568,21/12/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,14/01/2021,33
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,21/03/2021,7
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,06/07/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,27/12/2021,8
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,26/01/2021,11
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,09/03/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,02/04/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,13/06/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,24/07/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,03/12/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,16/09/2021,4
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,10/10/2021,13
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,05/08/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,23/08/2021,7
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,07/02/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,01/06/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,11/08/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,13/02/2021,6
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,08/05/2021,69
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,20/05/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,17/08/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,10/09/2021,14
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,19/02/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,27/03/2021,5
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,20/04/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,22/09/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,28/10/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,08/01/2021,5
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,19/06/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,18/07/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,04/10/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,15/12/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,20/01/2021,9
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,15/03/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,14/04/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,02/05/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,04/09/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,16/10/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,15/11/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,07/06/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,28/09/2021,9
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,22/10/2021,1
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,08/04/2021,13
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,25/06/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,09/11/2021,4
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,14/05/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,30/07/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,02/01/2021,150
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,25/02/2021,44
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,26/04/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,03/11/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,09/12/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,21/12/2021,2
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,01/02/2021,6
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,26/05/2021,16
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,03/03/2021,3
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,12/07/2021,0
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,21/11/2021,200
214,Illawarra,Wollongong City Council,Port Kembla Beach,150.908698,-34.492998,27/11/2021,7
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,08/01/2021,6
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,08/04/2021,1
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,20/01/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,03/03/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,14/04/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,26/04/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,22/10/2021,19
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,28/10/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,15/11/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,09/11/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,21/12/2021,13
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,09/03/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,14/01/2021,25
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,19/02/2021,6
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,03/12/2021,1
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,15/03/2021,3
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,20/04/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,25/02/2021,3
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,15/12/2021,0
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,01/02/2021,1
199,Illawarra,Wollongong City Council,Stanwell Park Beach,150.989356,-34.231177,03/11/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,21/03/2021,22
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,08/04/2021,2
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,27/12/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,21/11/2021,56
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,26/01/2021,2
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,01/02/2021,6
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,03/12/2021,3
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,02/04/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,09/11/2021,1
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,20/04/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,26/04/2021,1
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,22/10/2021,3
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,15/11/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,27/11/2021,72
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,15/12/2021,2
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,02/01/2021,12
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,03/11/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,21/12/2021,4
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,07/02/2021,3
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,10/10/2021,7
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,08/01/2021,4
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,09/12/2021,2
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,09/03/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,16/10/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,28/10/2021,1
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,14/01/2021,2
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,03/03/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,13/02/2021,9
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,14/04/2021,3
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,20/01/2021,11
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,19/02/2021,1
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,25/02/2021,6
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,15/03/2021,0
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,27/03/2021,1
202,Illawarra,Wollongong City Council,Thirroul Beach,150.9279,-34.31638,04/10/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,01/02/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,26/05/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,25/06/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,09/11/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,27/11/2021,10
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,15/12/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,19/06/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,30/07/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,28/09/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,22/10/2021,3
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,25/02/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,07/06/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,18/07/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,04/10/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,02/04/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,01/06/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,11/08/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,09/12/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,02/01/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,21/03/2021,66
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,26/04/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,03/11/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,21/12/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,19/02/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,09/03/2021,2
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,23/08/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,28/10/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,03/12/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,08/01/2021,2
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,05/08/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,15/11/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,14/04/2021,3
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,12/07/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,17/08/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,27/12/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,20/01/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,26/01/2021,10
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,13/02/2021,2
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,27/03/2021,2
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,20/05/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,24/07/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,07/02/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,15/03/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,14/05/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,06/07/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,08/04/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,10/09/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,14/01/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,03/03/2021,2
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,02/05/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,08/05/2021,12
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,04/09/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,22/09/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,16/10/2021,1
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,21/11/2021,38
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,20/04/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,13/06/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,16/09/2021,0
211,Illawarra,Wollongong City Council,Wollongong City Beach,150.90698,-34.42352,10/10/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,10/09/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,07/02/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,05/08/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,17/08/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,02/01/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,01/02/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,25/02/2021,2
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,26/04/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,26/05/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,15/12/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,08/01/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,13/02/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,19/06/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,25/06/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,22/10/2021,6
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,27/11/2021,11
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,14/01/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,16/10/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,21/03/2021,25
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,01/06/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,07/06/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,10/10/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,24/07/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,30/07/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,16/09/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,28/10/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,09/12/2021,2
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,20/01/2021,3
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,27/03/2021,2
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,06/07/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,09/03/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,02/04/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,28/09/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,03/12/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,21/12/2021,1
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,14/04/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,20/04/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,08/05/2021,5
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,23/08/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,22/09/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,04/10/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,14/05/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,13/06/2021,0
204,Illawarra,Wollongong City Council,Woonona Beach,150.92073,-34.35046,04/09/2021,0
